2025-06-16 20:18:38.693,706265385,CENTRAL-ACK--5-1977B6DE207
2025-06-16 20:18:38.694,802247222,CENTRAL-ACK--1-1977B6DE208
2025-06-16 20:18:38.695,826112859,CENTRAL-ACK--4-1977B6DE209
2025-06-16 20:18:38.695,933853164,CENTRAL-ACK--9-1977B6DE20A
2025-06-16 20:18:38.695,611956983,CENTRAL-ACK--5-1977B6DE20B
2025-06-16 20:18:38.698,132462768,CENTRAL-ACK--4-1977B6DE20C
2025-06-16 20:18:38.698,569198054,CENTRAL-ACK--1-1977B6DE20D
2025-06-16 20:18:38.702,419370344,CENTRAL-ACK--1-1977B6DE20E
2025-06-16 20:18:38.702,138895455,CENTRAL-ACK--4-1977B6DE20F
2025-06-16 20:18:38.713,937229100,CENTRAL-ACK--2-1977B6DE210
2025-06-16 20:18:38.714,843773463,CENTRAL-ACK--3-1977B6DE211
2025-06-16 20:18:38.714,346999321,CENTRAL-ACK--6-1977B6DE212
2025-06-16 20:18:38.714,351897454,CENTRAL-ACK--9-1977B6DE213
2025-06-16 20:18:38.718,544459772,CENTRAL-ACK--7-1977B6DE214
2025-06-16 20:18:38.718,970829057,CENTRAL-ACK--6-1977B6DE215
2025-06-16 20:18:38.720,551072186,CENTRAL-ACK--3-1977B6DE216
2025-06-16 20:18:38.721,639257949,CENTRAL-ACK--2-1977B6DE217
2025-06-16 20:18:38.721,461481200,CENTRAL-ACK--7-1977B6DE218
2025-06-16 20:18:38.722,762909753,CENTRAL-ACK--9-1977B6DE219
2025-06-16 20:18:38.722,218531416,CENTRAL-ACK--6-1977B6DE21A
2025-06-16 20:18:38.722,987400436,CENTRAL-ACK--3-1977B6DE21B
2025-06-16 20:18:38.725,689146625,CENTRAL-ACK--7-1977B6DE21C
2025-06-16 20:18:38.725,229355628,CENTRAL-ACK--6-1977B6DE21D
2025-06-16 20:18:38.726,149444483,CENTRAL-ACK--3-1977B6DE21E
2025-06-16 20:18:38.728,167932354,CENTRAL-ACK--6-1977B6DE21F
2025-06-16 20:18:38.728,637846473,CENTRAL-ACK--3-1977B6DE220
2025-06-16 20:18:38.730,700688115,CENTRAL-ACK--7-1977B6DE221
2025-06-16 20:18:38.731,761729073,CENTRAL-ACK--6-1977B6DE222
2025-06-16 20:18:38.732,458428419,CENTRAL-ACK--9-1977B6DE223
2025-06-16 20:18:38.732,940205195,CENTRAL-ACK--6-1977B6DE224
2025-06-16 20:18:38.735,972688558,CENTRAL-ACK--6-1977B6DE225
2025-06-16 20:18:38.736,609121788,CENTRAL-ACK--9-1977B6DE226
2025-06-16 20:18:38.736,729672207,CENTRAL-ACK--8-1977B6DE227
2025-06-16 20:18:38.736,565652955,CENTRAL-ACK--2-1977B6DE228
2025-06-16 20:18:38.737,577007609,CENTRAL-ACK--6-1977B6DE229
2025-06-16 20:18:38.738,370867581,CENTRAL-ACK--6-1977B6DE22A
2025-06-16 20:18:38.738,715762360,CENTRAL-ACK--9-1977B6DE22B
2025-06-16 20:18:38.739,316197860,CENTRAL-ACK--2-1977B6DE22C
2025-06-16 20:18:38.743,773467159,CENTRAL-ACK--8-1977B6DE22D
2025-06-16 20:18:38.744,162767465,CENTRAL-ACK-10-1977B6DE22E
2025-06-16 20:18:38.749,176833639,CENTRAL-ACK--9-1977B6DE22F
2025-06-16 20:18:38.749,136011767,CENTRAL-ACK--3-1977B6DE230
2025-06-16 20:18:38.752,132054277,CENTRAL-ACK--2-1977B6DE231
2025-06-16 20:18:38.753,927641169,CENTRAL-ACK--8-1977B6DE232
2025-06-16 20:18:38.754,627939204,CENTRAL-ACK--9-1977B6DE233
2025-06-16 20:18:38.755,399494521,CENTRAL-ACK--2-1977B6DE234
2025-06-16 20:18:38.757,332643356,CENTRAL-ACK--6-1977B6DE235
2025-06-16 20:18:38.760,870618234,CENTRAL-ACK--7-1977B6DE236
2025-06-16 20:18:38.761,675327783,CENTRAL-ACK--9-1977B6DE237
2025-06-16 20:18:38.764,865926738,CENTRAL-ACK--2-1977B6DE238
2025-06-16 20:18:38.767,171561092,CENTRAL-ACK--2-1977B6DE239
2025-06-16 20:18:38.771,318599921,CENTRAL-ACK--8-1977B6DE23A
2025-06-16 20:18:38.771,711361582,CENTRAL-ACK--3-1977B6DE23B
2025-06-16 20:18:38.771,644081824,CENTRAL-ACK--9-1977B6DE23C
2025-06-16 20:18:38.775,415189620,CENTRAL-ACK--2-1977B6DE23D
2025-06-16 20:18:38.777,536047660,CENTRAL-ACK--6-1977B6DE23E
2025-06-16 20:18:38.777,122707758,CENTRAL-ACK--2-1977B6DE23F
2025-06-16 20:18:38.780,747038432,CENTRAL-ACK--2-1977B6DE240
2025-06-16 20:18:38.780,758698683,CENTRAL-ACK--6-1977B6DE241
2025-06-16 20:18:38.785,866272575,CENTRAL-ACK--3-1977B6DE242
2025-06-16 20:18:38.785,323647896,CENTRAL-ACK--8-1977B6DE243
2025-06-16 20:18:38.806,503873599,CENTRAL-ACK--4-1977B6DE244
2025-06-16 20:18:38.810,587976013,CENTRAL-ACK--2-1977B6DE245
2025-06-16 20:18:38.810,948589133,CENTRAL-ACK--6-1977B6DE246
2025-06-16 20:18:38.810,326758235,CENTRAL-ACK-10-1977B6DE247
2025-06-16 20:18:38.811,744423954,CENTRAL-ACK--7-1977B6DE248
2025-06-16 20:18:38.811,372342009,CENTRAL-ACK--5-1977B6DE249
2025-06-16 20:18:38.812,129883137,CENTRAL-ACK-11-1977B6DE24A
2025-06-16 20:18:38.812,906358768,CENTRAL-ACK--8-1977B6DE24B
2025-06-16 20:18:38.813,290056505,CENTRAL-ACK--2-1977B6DE24C
2025-06-16 20:18:38.850,740532681,CENTRAL-ACK--1-1977B6DE24D
2025-06-16 20:18:38.862,435499333,CENTRAL-ACK--8-1977B6DE24E
2025-06-16 20:18:38.865,948044033,CENTRAL-ACK--4-1977B6DE24F
2025-06-16 20:18:38.865,154779839,CENTRAL-ACK--9-1977B6DE250
2025-06-16 20:18:38.866,918268311,CENTRAL-ACK-10-1977B6DE251
2025-06-16 20:18:38.867,301368710,CENTRAL-ACK-12-1977B6DE252
2025-06-16 20:18:38.868,800370939,CENTRAL-ACK--1-1977B6DE253
2025-06-16 20:18:38.868,924759965,CENTRAL-ACK--5-1977B6DE254
2025-06-16 20:18:38.871,713571648,CENTRAL-ACK--8-1977B6DE255
2025-06-16 20:18:38.871,955692572,CENTRAL-ACK--9-1977B6DE256
2025-06-16 20:18:38.871,161129283,CENTRAL-ACK-11-1977B6DE257
2025-06-16 20:18:38.872,744579429,CENTRAL-ACK--4-1977B6DE258
2025-06-16 20:18:38.872,279074355,CENTRAL-ACK--1-1977B6DE259
2025-06-16 20:18:38.873,982834991,CENTRAL-ACK-12-1977B6DE25A
2025-06-16 20:18:38.873,351440332,CENTRAL-ACK-10-1977B6DE25B
2025-06-16 20:18:38.874,358468196,CENTRAL-ACK--5-1977B6DE25C
2025-06-16 20:18:38.874,652035186,CENTRAL-ACK--9-1977B6DE25D
2025-06-16 20:18:38.875,757339039,CENTRAL-ACK-11-1977B6DE25E
2025-06-16 20:18:38.875,423882123,CENTRAL-ACK--6-1977B6DE25F
2025-06-16 20:18:38.875,146110602,CENTRAL-ACK--4-1977B6DE260
2025-06-16 20:18:38.877,624526813,CENTRAL-ACK--1-1977B6DE261
2025-06-16 20:18:38.878,933256426,CENTRAL-ACK--8-1977B6DE262
2025-06-16 20:18:38.878,431140296,CENTRAL-ACK--6-1977B6DE263
2025-06-16 20:18:38.879,223416864,CENTRAL-ACK-12-1977B6DE264
2025-06-16 20:18:38.879,288908246,CENTRAL-ACK--5-1977B6DE265
2025-06-16 20:18:38.881,819204726,CENTRAL-ACK-10-1977B6DE266
2025-06-16 20:18:38.881,926870331,CENTRAL-ACK--4-1977B6DE267
2025-06-16 20:18:38.884,478035310,CENTRAL-ACK--9-1977B6DE268
2025-06-16 20:18:38.885,239825724,CENTRAL-ACK--9-1977B6DE269
2025-06-16 20:18:38.887,864587061,CENTRAL-ACK--7-1977B6DE26A
2025-06-16 20:18:38.888,732975811,CENTRAL-ACK-11-1977B6DE26B
2025-06-16 20:18:38.888,570132376,CENTRAL-ACK-12-1977B6DE26C
2025-06-16 20:18:38.889,304153248,CENTRAL-ACK--5-1977B6DE26D
2025-06-16 20:18:38.890,353375929,CENTRAL-ACK--1-1977B6DE26E
2025-06-16 20:18:38.891,199938349,CENTRAL-ACK-11-1977B6DE26F
2025-06-16 20:18:38.892,724111407,CENTRAL-ACK--8-1977B6DE270
2025-06-16 20:18:38.892,916834686,CENTRAL-ACK-12-1977B6DE271
2025-06-16 20:18:38.894,132917800,CENTRAL-ACK--5-1977B6DE272
2025-06-16 20:18:38.895,139447408,CENTRAL-ACK--2-1977B6DE273
2025-06-16 20:18:38.895,393859972,CENTRAL-ACK-10-1977B6DE274
2025-06-16 20:18:38.896,856481668,CENTRAL-ACK--8-1977B6DE275
2025-06-16 20:18:38.897,121273433,CENTRAL-ACK--4-1977B6DE276
2025-06-16 20:18:38.897,724256273,CENTRAL-ACK-11-1977B6DE277
2025-06-16 20:18:38.897,827007644,CENTRAL-ACK--1-1977B6DE278
2025-06-16 20:18:38.898,360294350,CENTRAL-ACK--2-1977B6DE279
2025-06-16 20:18:38.898,470906335,CENTRAL-ACK-10-1977B6DE27A
2025-06-16 20:18:38.899,104373806,CENTRAL-ACK-12-1977B6DE27B
2025-06-16 20:18:38.900,670046281,CENTRAL-ACK--5-1977B6DE27C
2025-06-16 20:18:38.900,593418933,CENTRAL-ACK--1-1977B6DE27D
2025-06-16 20:18:38.901,689365324,CENTRAL-ACK-11-1977B6DE27E
2025-06-16 20:18:38.902,587391851,CENTRAL-ACK--4-1977B6DE27F
2025-06-16 20:18:38.902,586564666,CENTRAL-ACK-10-1977B6DE280
2025-06-16 20:18:38.903,437082589,CENTRAL-ACK--5-1977B6DE281
2025-06-16 20:18:38.904,745877867,CENTRAL-ACK--1-1977B6DE282
2025-06-16 20:18:38.905,287833405,CENTRAL-ACK--4-1977B6DE283
2025-06-16 20:18:38.905,768012519,CENTRAL-ACK-11-1977B6DE284
2025-06-16 20:18:38.906,160056303,CENTRAL-ACK-10-1977B6DE285
2025-06-16 20:18:38.906,841229082,CENTRAL-ACK--4-1977B6DE286
2025-06-16 20:18:38.907,455355434,CENTRAL-ACK--1-1977B6DE287
2025-06-16 20:18:38.908,418941637,CENTRAL-ACK--5-1977B6DE288
2025-06-16 20:18:38.909,917197791,CENTRAL-ACK--1-1977B6DE289
2025-06-16 20:18:38.909,402890003,CENTRAL-ACK-10-1977B6DE28A
2025-06-16 20:18:38.911,553743757,CENTRAL-ACK--4-1977B6DE28B
2025-06-16 20:18:38.912,527034661,CENTRAL-ACK-11-1977B6DE28C
2025-06-16 20:18:38.912,304645946,CENTRAL-ACK--4-1977B6DE28D
2025-06-16 20:18:38.913,249400973,CENTRAL-ACK-10-1977B6DE28E
2025-06-16 20:18:38.914,454767867,CENTRAL-ACK--1-1977B6DE28F
2025-06-16 20:18:38.914,934605521,CENTRAL-ACK--4-1977B6DE290
2025-06-16 20:18:38.914,942372039,CENTRAL-ACK-11-1977B6DE291
2025-06-16 20:18:38.915,292454771,CENTRAL-ACK-10-1977B6DE292
2025-06-16 20:18:38.916,141797476,CENTRAL-ACK--4-1977B6DE293
2025-06-16 20:18:38.916,130047542,CENTRAL-ACK--1-1977B6DE294
2025-06-16 20:18:38.918,719393342,CENTRAL-ACK-10-1977B6DE295
2025-06-16 20:18:38.918,338908873,CENTRAL-ACK-11-1977B6DE296
2025-06-16 20:18:38.920,432892878,CENTRAL-ACK-11-1977B6DE297
2025-06-16 20:18:38.920,903523212,CENTRAL-ACK--1-1977B6DE298
2025-06-16 20:18:38.922,226746103,CENTRAL-ACK-11-1977B6DE299
2025-06-16 20:18:38.923,253114994,CENTRAL-ACK--1-1977B6DE29A
2025-06-16 20:18:38.925,422724466,CENTRAL-ACK--1-1977B6DE29B
2025-06-16 20:18:38.926,717461903,CENTRAL-ACK--1-1977B6DE29C
2025-06-16 20:18:41.961,784511578,CENTRAL-ACK--7-1977B6DE29D
2025-06-16 20:18:41.967,663084168,CENTRAL-ACK-11-1977B6DE29E
2025-06-16 20:18:41.967,195936625,CENTRAL-ACK-10-1977B6DE29F
2025-06-16 20:18:41.969,739991838,CENTRAL-ACK--4-1977B6DE2A0
2025-06-16 20:18:41.969,676172519,CENTRAL-ACK--2-1977B6DE2A1
2025-06-16 20:18:41.969,787143856,CENTRAL-ACK-12-1977B6DE2A2
2025-06-16 20:18:41.970,933482348,CENTRAL-ACK--8-1977B6DE2A3
2025-06-16 20:18:41.971,838040331,CENTRAL-ACK--1-1977B6DE2A4
2025-06-16 20:18:41.974,264281645,CENTRAL-ACK--9-1977B6DE2A5
2025-06-16 20:18:41.975,805547722,CENTRAL-ACK--7-1977B6DE2A6
2025-06-16 20:18:41.977,651999970,CENTRAL-ACK-10-1977B6DE2A7
2025-06-16 20:18:41.978,357315942,CENTRAL-ACK--5-1977B6DE2A8
2025-06-16 20:18:41.978,846395775,CENTRAL-ACK--2-1977B6DE2A9
2025-06-16 20:18:41.979,204258349,CENTRAL-ACK--6-1977B6DE2AA
2025-06-16 20:18:41.981,783160616,CENTRAL-ACK--1-1977B6DE2AB
2025-06-16 20:18:41.981,511531332,CENTRAL-ACK--8-1977B6DE2AC
2025-06-16 20:18:41.981,549280364,CENTRAL-ACK--3-1977B6DE2AD
2025-06-16 20:18:41.982,930688050,CENTRAL-ACK-11-1977B6DE2AE
2025-06-16 20:18:41.983,527080297,CENTRAL-ACK--5-1977B6DE2AF
2025-06-16 20:18:41.986,484187314,CENTRAL-ACK--4-1977B6DE2B0
2025-06-16 20:18:41.987,946761807,CENTRAL-ACK--7-1977B6DE2B1
2025-06-16 20:18:41.988,372027707,CENTRAL-ACK--2-1977B6DE2B2
2025-06-16 20:18:41.989,931256005,CENTRAL-ACK--8-1977B6DE2B3
2025-06-16 20:18:41.990,551576298,CENTRAL-ACK--9-1977B6DE2B4
2025-06-16 20:18:41.993,357863080,CENTRAL-ACK--1-1977B6DE2B5
2025-06-16 20:18:41.994,592822342,CENTRAL-ACK--6-1977B6DE2B6
2025-06-16 20:18:41.994,961115357,CENTRAL-ACK-10-1977B6DE2B7
2025-06-16 20:18:41.994,730158669,CENTRAL-ACK--4-1977B6DE2B8
2025-06-16 20:18:41.995,971347116,CENTRAL-ACK-11-1977B6DE2B9
2025-06-16 20:18:41.995,753099857,CENTRAL-ACK-12-1977B6DE2BA
2025-06-16 20:18:41.996,697163193,CENTRAL-ACK--2-1977B6DE2BB
2025-06-16 20:18:41.996,213591170,CENTRAL-ACK--5-1977B6DE2BC
2025-06-16 20:18:41.996,115548715,CENTRAL-ACK--3-1977B6DE2BD
2025-06-16 20:18:41.998,327615017,CENTRAL-ACK--7-1977B6DE2BE
2025-06-16 20:18:41.999,715496797,CENTRAL-ACK--9-1977B6DE2BF
2025-06-16 20:18:42.000,879123467,CENTRAL-ACK--1-1977B6DE2C0
2025-06-16 20:18:42.000,786478913,CENTRAL-ACK--6-1977B6DE2C1
2025-06-16 20:18:42.003,561501784,CENTRAL-ACK--5-1977B6DE2C2
2025-06-16 20:18:42.004,671063456,CENTRAL-ACK-12-1977B6DE2C3
2025-06-16 20:18:42.004,254716193,CENTRAL-ACK-10-1977B6DE2C4
2025-06-16 20:18:42.004,910541256,CENTRAL-ACK--3-1977B6DE2C5
2025-06-16 20:18:42.004,132845962,CENTRAL-ACK--7-1977B6DE2C6
2025-06-16 20:18:42.005,735938313,CENTRAL-ACK--2-1977B6DE2C7
2025-06-16 20:18:42.007,868474679,CENTRAL-ACK--4-1977B6DE2C8
2025-06-16 20:18:42.011,798980469,CENTRAL-ACK--8-1977B6DE2C9
2025-06-16 20:18:42.013,611484246,CENTRAL-ACK-10-1977B6DE2CA
2025-06-16 20:18:42.014,620290943,CENTRAL-ACK--7-1977B6DE2CB
2025-06-16 20:18:42.014,477354492,CENTRAL-ACK--9-1977B6DE2CC
2025-06-16 20:18:42.015,426718627,CENTRAL-ACK--4-1977B6DE2CD
2025-06-16 20:18:42.015,701085576,CENTRAL-ACK--5-1977B6DE2CE
2025-06-16 20:18:42.018,953731915,CENTRAL-ACK--1-1977B6DE2CF
2025-06-16 20:18:42.018,778194285,CENTRAL-ACK--8-1977B6DE2D0
2025-06-16 20:18:42.018,552955519,CENTRAL-ACK--9-1977B6DE2D1
2025-06-16 20:18:42.020,239866586,CENTRAL-ACK--2-1977B6DE2D2
2025-06-16 20:18:42.020,827470079,CENTRAL-ACK--6-1977B6DE2D3
2025-06-16 20:18:42.020,703412773,CENTRAL-ACK--3-1977B6DE2D4
2025-06-16 20:18:42.021,463924175,CENTRAL-ACK-12-1977B6DE2D5
2025-06-16 20:18:42.021,405838112,CENTRAL-ACK--5-1977B6DE2D6
2025-06-16 20:18:42.023,528156813,CENTRAL-ACK-10-1977B6DE2D7
2025-06-16 20:18:42.023,336781663,CENTRAL-ACK--6-1977B6DE2D8
2025-06-16 20:18:42.023,127425288,CENTRAL-ACK--2-1977B6DE2D9
2025-06-16 20:18:42.024,129237337,CENTRAL-ACK-12-1977B6DE2DA
2025-06-16 20:18:42.025,733989624,CENTRAL-ACK--8-1977B6DE2DB
2025-06-16 20:18:42.025,154985410,CENTRAL-ACK--7-1977B6DE2DC
2025-06-16 20:18:42.027,887863177,CENTRAL-ACK--9-1977B6DE2DD
2025-06-16 20:18:42.027,910832101,CENTRAL-ACK--1-1977B6DE2DE
2025-06-16 20:18:42.028,852236796,CENTRAL-ACK-10-1977B6DE2DF
2025-06-16 20:18:42.029,820126996,CENTRAL-ACK--8-1977B6DE2E0
2025-06-16 20:18:42.029,974747105,CENTRAL-ACK--6-1977B6DE2E1
2025-06-16 20:18:42.029,409673184,CENTRAL-ACK--4-1977B6DE2E2
2025-06-16 20:18:42.030,152320552,CENTRAL-ACK--3-1977B6DE2E3
2025-06-16 20:18:42.031,154332536,CENTRAL-ACK--2-1977B6DE2E4
2025-06-16 20:18:42.031,205253441,CENTRAL-ACK-12-1977B6DE2E5
2025-06-16 20:18:42.032,242827871,CENTRAL-ACK--9-1977B6DE2E6
2025-06-16 20:18:42.032,731611581,CENTRAL-ACK--5-1977B6DE2E7
2025-06-16 20:18:42.032,625118105,CENTRAL-ACK--6-1977B6DE2E8
2025-06-16 20:18:42.034,829302712,CENTRAL-ACK--7-1977B6DE2E9
2025-06-16 20:18:42.034,423172486,CENTRAL-ACK-12-1977B6DE2EA
2025-06-16 20:18:42.034,605155363,CENTRAL-ACK--1-1977B6DE2EB
2025-06-16 20:18:42.036,287611949,CENTRAL-ACK--5-1977B6DE2EC
2025-06-16 20:18:42.036,515908621,CENTRAL-ACK--8-1977B6DE2ED
2025-06-16 20:18:42.036,174765228,CENTRAL-ACK--4-1977B6DE2EE
2025-06-16 20:18:42.036,999515838,CENTRAL-ACK--2-1977B6DE2EF
2025-06-16 20:18:42.037,937123236,CENTRAL-ACK-12-1977B6DE2F0
2025-06-16 20:18:42.038,640351752,CENTRAL-ACK-10-1977B6DE2F1
2025-06-16 20:18:42.038,569336830,CENTRAL-ACK--8-1977B6DE2F2
2025-06-16 20:18:42.039,109735934,CENTRAL-ACK--9-1977B6DE2F3
2025-06-16 20:18:42.039,321750016,CENTRAL-ACK--2-1977B6DE2F4
2025-06-16 20:18:42.040,586613130,CENTRAL-ACK--6-1977B6DE2F5
2025-06-16 20:18:42.040,558719406,CENTRAL-ACK--4-1977B6DE2F6
2025-06-16 20:18:42.041,231605944,CENTRAL-ACK--1-1977B6DE2F7
2025-06-16 20:18:42.041,796202566,CENTRAL-ACK--5-1977B6DE2F8
2025-06-16 20:18:42.041,379091412,CENTRAL-ACK--3-1977B6DE2F9
2025-06-16 20:18:42.041,601325974,CENTRAL-ACK-12-1977B6DE2FA
2025-06-16 20:18:42.041,839659775,CENTRAL-ACK--8-1977B6DE2FB
2025-06-16 20:18:42.043,947834484,CENTRAL-ACK--4-1977B6DE2FC
2025-06-16 20:18:42.044,917977618,CENTRAL-ACK--2-1977B6DE2FD
2025-06-16 20:18:42.044,259047810,CENTRAL-ACK--6-1977B6DE2FE
2025-06-16 20:18:42.044,613143077,CENTRAL-ACK-10-1977B6DE2FF
2025-06-16 20:18:42.044,331822622,CENTRAL-ACK--9-1977B6DE300
2025-06-16 20:18:42.045,633604488,CENTRAL-ACK--8-1977B6DE301
2025-06-16 20:18:42.048,726275402,CENTRAL-ACK--1-1977B6DE302
2025-06-16 20:18:42.048,687821276,CENTRAL-ACK--9-1977B6DE303
2025-06-16 20:18:42.050,655035918,CENTRAL-ACK--2-1977B6DE304
2025-06-16 20:18:42.050,911954286,CENTRAL-ACK--4-1977B6DE305
2025-06-16 20:18:42.051,419002825,CENTRAL-ACK--7-1977B6DE306
2025-06-16 20:18:42.051,361952513,CENTRAL-ACK-10-1977B6DE307
2025-06-16 20:18:42.051,127810125,CENTRAL-ACK--3-1977B6DE308
2025-06-16 20:18:42.053,193999649,CENTRAL-ACK-12-1977B6DE309
2025-06-16 20:18:42.054,100068159,CENTRAL-ACK--6-1977B6DE30A
2025-06-16 20:18:42.055,258949098,CENTRAL-ACK--9-1977B6DE30B
2025-06-16 20:18:42.055,245537077,CENTRAL-ACK--8-1977B6DE30C
2025-06-16 20:18:42.055,133239538,CENTRAL-ACK--2-1977B6DE30D
2025-06-16 20:18:42.057,996184866,CENTRAL-ACK--4-1977B6DE30E
2025-06-16 20:18:42.057,997590045,CENTRAL-ACK--7-1977B6DE30F
2025-06-16 20:18:42.057,126105149,CENTRAL-ACK--3-1977B6DE310
2025-06-16 20:18:42.061,800148705,CENTRAL-ACK-12-1977B6DE311
2025-06-16 20:18:42.063,661730385,CENTRAL-ACK--2-1977B6DE312
2025-06-16 20:18:42.064,825077382,CENTRAL-ACK--8-1977B6DE313
2025-06-16 20:18:42.064,680118559,CENTRAL-ACK--7-1977B6DE314
2025-06-16 20:18:42.064,229517584,CENTRAL-ACK--9-1977B6DE315
2025-06-16 20:18:42.065,732805481,CENTRAL-ACK--3-1977B6DE316
2025-06-16 20:18:42.066,779344812,CENTRAL-ACK--6-1977B6DE317
2025-06-16 20:18:42.066,481976277,CENTRAL-ACK--2-1977B6DE318
2025-06-16 20:18:42.068,942194505,CENTRAL-ACK-11-1977B6DE319
2025-06-16 20:18:42.068,251923343,CENTRAL-ACK-10-1977B6DE31A
2025-06-16 20:18:42.070,282321521,CENTRAL-ACK--1-1977B6DE31B
2025-06-16 20:18:42.072,700703781,CENTRAL-ACK--6-1977B6DE31C
2025-06-16 20:18:42.072,791793771,CENTRAL-ACK--3-1977B6DE31D
2025-06-16 20:18:42.073,900399843,CENTRAL-ACK-12-1977B6DE31E
2025-06-16 20:18:42.075,756729892,CENTRAL-ACK--5-1977B6DE31F
2025-06-16 20:18:42.076,212579104,CENTRAL-ACK--9-1977B6DE320
2025-06-16 20:18:42.076,726353088,CENTRAL-ACK--6-1977B6DE321
2025-06-16 20:18:42.076,509117569,CENTRAL-ACK-10-1977B6DE322
2025-06-16 20:18:42.077,514390631,CENTRAL-ACK--8-1977B6DE323
2025-06-16 20:18:42.078,590135092,CENTRAL-ACK--4-1977B6DE324
2025-06-16 20:18:42.078,268643809,CENTRAL-ACK--1-1977B6DE325
